,DepenVar,DepenVarLvel,IndepenVar,IndepenVarLvel,IndepenVar1,IndepenVar1Lvel,IndepenVar2,IndepenVar2Lvel,IndepenVar3,IndepenVar3Lvel,CondProb
0,TravelTimeDisc11,0,Road50Avail,1,Road57Avail,0,2,-,3,-,0.47368421052631576
0,TravelTimeDisc11,0,Road50Avail,1,Road57Avail,1,2,-,3,-,0.45
0,TravelTimeDisc11,0,Road50Avail,1,Road57Avail,2,2,-,3,-,0.4090909090909091
0,TravelTimeDisc11,0,Road50Avail,1,Road57Avail,3,2,-,3,-,0.6538461538461539
0,TravelTimeDisc11,0,Road50Avail,2,Road57Avail,0,2,-,3,-,0.4
0,TravelTimeDisc11,0,Road50Avail,2,Road57Avail,1,2,-,3,-,0.4090909090909091
0,TravelTimeDisc11,0,Road50Avail,2,Road57Avail,2,2,-,3,-,0.45
0,TravelTimeDisc11,0,Road50Avail,2,Road57Avail,3,2,-,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road50Avail,3,Road57Avail,0,2,-,3,-,0.6296296296296297
0,TravelTimeDisc11,0,Road50Avail,3,Road57Avail,1,2,-,3,-,0.6538461538461539
0,TravelTimeDisc11,0,Road50Avail,3,Road57Avail,2,2,-,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road50Avail,3,Road57Avail,3,2,-,3,-,0.45
0,TravelTimeDisc11,1,Road50Avail,0,Road57Avail,0,2,-,3,-,0.5166666666666667
0,TravelTimeDisc11,1,Road50Avail,0,Road57Avail,1,2,-,3,-,0.5087719298245614
0,TravelTimeDisc11,1,Road50Avail,0,Road57Avail,2,2,-,3,-,0.5777777777777777
0,TravelTimeDisc11,1,Road50Avail,0,Road57Avail,3,2,-,3,-,0.3333333333333333
0,TravelTimeDisc11,1,Road50Avail,1,Road57Avail,0,2,-,3,-,0.5087719298245614
0,TravelTimeDisc11,1,Road50Avail,1,Road57Avail,1,2,-,3,-,0.5166666666666667
0,TravelTimeDisc11,1,Road50Avail,1,Road57Avail,2,2,-,3,-,0.5454545454545454
0,TravelTimeDisc11,1,Road50Avail,1,Road57Avail,3,2,-,3,-,0.2692307692307692
0,TravelTimeDisc11,1,Road50Avail,2,Road57Avail,0,2,-,3,-,0.5777777777777777
0,TravelTimeDisc11,1,Road50Avail,2,Road57Avail,1,2,-,3,-,0.5454545454545454
0,TravelTimeDisc11,1,Road50Avail,2,Road57Avail,2,2,-,3,-,0.5166666666666667
0,TravelTimeDisc11,1,Road50Avail,2,Road57Avail,3,2,-,3,-,0.2857142857142857
0,TravelTimeDisc11,1,Road50Avail,3,Road57Avail,0,2,-,3,-,0.3333333333333333
0,TravelTimeDisc11,1,Road50Avail,3,Road57Avail,1,2,-,3,-,0.2692307692307692
0,TravelTimeDisc11,1,Road50Avail,3,Road57Avail,2,2,-,3,-,0.2857142857142857
0,TravelTimeDisc11,1,Road50Avail,3,Road57Avail,3,2,-,3,-,0.5166666666666667
0,TravelTimeDisc11,2,Road50Avail,0,Road57Avail,0,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road50Avail,0,Road57Avail,1,2,-,3,-,0.017543859649122806
0,TravelTimeDisc11,2,Road50Avail,0,Road57Avail,2,2,-,3,-,0.022222222222222223
0,TravelTimeDisc11,2,Road50Avail,0,Road57Avail,3,2,-,3,-,0.037037037037037035
0,TravelTimeDisc11,2,Road50Avail,1,Road57Avail,0,2,-,3,-,0.017543859649122806
0,TravelTimeDisc11,2,Road50Avail,1,Road57Avail,1,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road50Avail,1,Road57Avail,2,2,-,3,-,0.022727272727272728
0,TravelTimeDisc11,2,Road50Avail,1,Road57Avail,3,2,-,3,-,0.038461538461538464
0,TravelTimeDisc11,2,Road50Avail,2,Road57Avail,0,2,-,3,-,0.022222222222222223
0,TravelTimeDisc11,2,Road50Avail,2,Road57Avail,1,2,-,3,-,0.022727272727272728
0,TravelTimeDisc11,2,Road50Avail,2,Road57Avail,2,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road50Avail,2,Road57Avail,3,2,-,3,-,0.07142857142857142
0,TravelTimeDisc11,2,Road50Avail,3,Road57Avail,0,2,-,3,-,0.037037037037037035
0,TravelTimeDisc11,2,Road50Avail,3,Road57Avail,1,2,-,3,-,0.038461538461538464
0,TravelTimeDisc11,2,Road50Avail,3,Road57Avail,2,2,-,3,-,0.07142857142857142
0,TravelTimeDisc11,2,Road50Avail,3,Road57Avail,3,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,3,Road50Avail,0,Road57Avail,0,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,3,Road50Avail,0,Road57Avail,1,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,0,Road57Avail,2,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,0,Road57Avail,3,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,1,Road57Avail,0,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,1,Road57Avail,1,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,3,Road50Avail,1,Road57Avail,2,2,-,3,-,0.022727272727272728
0,TravelTimeDisc11,3,Road50Avail,1,Road57Avail,3,2,-,3,-,0.038461538461538464
0,TravelTimeDisc11,3,Road50Avail,2,Road57Avail,0,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,2,Road57Avail,1,2,-,3,-,0.022727272727272728
0,TravelTimeDisc11,3,Road50Avail,2,Road57Avail,2,2,-,3,-,0.016666666666666666
0,TravelTimeDisc11,3,Road50Avail,2,Road57Avail,3,2,-,3,-,0.07142857142857142
0,TravelTimeDisc11,3,Road50Avail,3,Road57Avail,0,2,-,3,-,0.0
0,TravelTimeDisc11,3,Road50Avail,3,Road57Avail,1,2,-,3,-,0.038461538461538464
0,TravelTimeDisc11,3,Road50Avail,3,Road57Avail,2,2,-,3,-,0.07142857142857142
0,TravelTimeDisc11,3,Road50Avail,3,Road57Avail,3,2,-,3,-,0.016666666666666666
0,TotalCostDisc11,0,Road50Costs,0,Road57Costs,0,2,-,3,-,0.45
0,TotalCostDisc11,0,Road50Costs,0,Road57Costs,1,2,-,3,-,0.5
0,TotalCostDisc11,0,Road50Costs,1,Road57Costs,0,2,-,3,-,0.5
0,TotalCostDisc11,0,Road50Costs,1,Road57Costs,1,2,-,3,-,0.45
0,TotalCostDisc11,1,Road50Costs,0,Road57Costs,0,2,-,3,-,0.55
0,TotalCostDisc11,1,Road50Costs,0,Road57Costs,1,2,-,3,-,0.5
0,TotalCostDisc11,1,Road50Costs,1,Road57Costs,0,2,-,3,-,0.5
0,TotalCostDisc11,1,Road50Costs,1,Road57Costs,1,2,-,3,-,0.55
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,0,Road63Avail,0,3,-,0.4666666666666667
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,0,Road63Avail,1,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,0,Road63Avail,2,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,0,Road63Avail,3,3,-,0.48
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,1,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,1,Road63Avail,1,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,1,Road63Avail,2,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road43Avail,0,Road58Avail,1,Road63Avail,3,3,-,0.48936170212765956
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,0,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,0,Road63Avail,1,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,0,Road63Avail,2,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,0,Road63Avail,3,3,-,0.48936170212765956
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,1,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,1,Road63Avail,1,3,-,0.4666666666666667
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,1,Road63Avail,2,3,-,0.4
0,TravelTimeDisc11,0,Road43Avail,1,Road58Avail,1,Road63Avail,3,3,-,0.46
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,0,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,0,Road63Avail,1,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,0,Road63Avail,2,3,-,0.5
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,0,Road63Avail,3,3,-,0.3333333333333333
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,1,Road63Avail,0,3,-,0.5714285714285714
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,1,Road63Avail,1,3,-,0.4
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,1,Road63Avail,2,3,-,0.4
0,TravelTimeDisc11,0,Road43Avail,2,Road58Avail,1,Road63Avail,3,3,-,0.0
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,0,Road63Avail,0,3,-,0.48
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,0,Road63Avail,1,3,-,0.48936170212765956
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,0,Road63Avail,2,3,-,0.3333333333333333
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,0,Road63Avail,3,3,-,0.48
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,1,Road63Avail,0,3,-,0.48936170212765956
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,1,Road63Avail,1,3,-,0.46
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,0,Road43Avail,3,Road58Avail,1,Road63Avail,3,3,-,0.46
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,0,Road63Avail,0,3,-,0.5166666666666667
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,0,Road63Avail,1,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,0,Road63Avail,2,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,0,Road63Avail,3,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,1,Road63Avail,0,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,1,Road63Avail,1,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,1,Road63Avail,2,3,-,0.42857142857142855
0,TravelTimeDisc11,1,Road43Avail,0,Road58Avail,1,Road63Avail,3,3,-,0.48936170212765956
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,0,Road63Avail,0,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,0,Road63Avail,1,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,0,Road63Avail,2,3,-,0.42857142857142855
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,0,Road63Avail,3,3,-,0.48936170212765956
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,1,Road63Avail,0,3,-,0.48148148148148145
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,1,Road63Avail,1,3,-,0.5166666666666667
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,1,Road63Avail,2,3,-,0.6
0,TravelTimeDisc11,1,Road43Avail,1,Road58Avail,1,Road63Avail,3,3,-,0.52
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,0,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,0,Road63Avail,1,3,-,0.42857142857142855
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,0,Road63Avail,2,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,0,Road63Avail,3,3,-,0.6666666666666666
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,1,Road63Avail,0,3,-,0.42857142857142855
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,1,Road63Avail,1,3,-,0.6
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,1,Road63Avail,2,3,-,0.6
0,TravelTimeDisc11,1,Road43Avail,2,Road58Avail,1,Road63Avail,3,3,-,1.0
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,0,Road63Avail,0,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,0,Road63Avail,1,3,-,0.48936170212765956
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,0,Road63Avail,2,3,-,0.6666666666666666
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,0,Road63Avail,3,3,-,0.5
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,1,Road63Avail,0,3,-,0.48936170212765956
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,1,Road63Avail,1,3,-,0.52
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,1,Road63Avail,2,3,-,1.0
0,TravelTimeDisc11,1,Road43Avail,3,Road58Avail,1,Road63Avail,3,3,-,0.52
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,0,Road63Avail,0,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,0,Road63Avail,1,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,0,Road63Avail,3,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,1,Road63Avail,0,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,1,Road63Avail,1,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,0,Road58Avail,1,Road63Avail,3,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,0,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,1,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,0,Road63Avail,3,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,0,3,-,0.018518518518518517
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,1,3,-,0.016666666666666666
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,1,Road58Avail,1,Road63Avail,3,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,0,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,1,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,0,Road63Avail,3,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,0,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,1,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,2,Road58Avail,1,Road63Avail,3,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,0,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,1,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,0,Road63Avail,3,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,0,3,-,0.02127659574468085
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,1,3,-,0.02
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,2,3,-,0.0
0,TravelTimeDisc11,2,Road43Avail,3,Road58Avail,1,Road63Avail,3,3,-,0.02
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.1
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.1
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.0
0,TotalCostDisc11,0,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.11538461538461539
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.7833333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.7833333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,1,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.8269230769230769
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,0,Road63Costs,0,3,-,0.11666666666666667
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,1,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,0,Road58Costs,2,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,0,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,1,Road63Costs,1,3,-,0.11666666666666667
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,2,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,1,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,1,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,2,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,0,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,0,Road63Costs,1,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,1,Road63Costs,0,3,-,0.3333333333333333
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,1,Road63Costs,1,3,-,0.057692307692307696
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,2,Road63Costs,0,3,-,0.5
0,TotalCostDisc11,2,Road43Costs,3,Road58Costs,2,Road63Costs,1,3,-,0.057692307692307696
